,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
44,2025-02-28 19:55:31+00:00,270.0,56.25,54.65,55.45,-1.5900002,-2.7489629,425,3286,0.5225114888000488,False,REGULAR,USD
45,2025-02-28 19:56:30+00:00,280.0,61.79,60.0,60.85,-0.98999786,-1.576932,48,1391,0.5194292442321777,False,REGULAR,USD
46,2025-02-28 20:18:01+00:00,290.0,67.4,65.6,66.5,-1.9000015,-2.741705,26,733,0.516606396484375,False,REGULAR,USD
47,2025-02-28 18:28:45+00:00,300.0,72.6,71.4,72.35,-3.1800003,-4.1963587,38,2570,0.5136919969177245,True,REGULAR,USD
48,2025-02-28 14:41:15+00:00,310.0,78.65,77.45,78.4,-3.0499954,-3.7331648,13,527,0.510945442352295,True,REGULAR,USD
49,2025-02-28 20:30:47+00:00,320.0,84.63,83.7,84.7,-3.840004,-4.340459,6,1321,0.5084125086975098,True,REGULAR,USD
50,2025-02-28 20:58:41+00:00,330.0,91.05,90.15,91.15,-4.0499954,-4.2586703,11,1556,0.5057575059509276,True,REGULAR,USD
51,2025-02-27 19:34:26+00:00,340.0,98.85,96.8,97.8,-2.1500015,-2.1287143,7,641,0.5032398309326171,True,REGULAR,USD
52,2025-02-28 17:20:28+00:00,350.0,104.8,103.6,104.65,-4.119995,-3.7825882,18,1428,0.5007221559143067,True,REGULAR,USD
53,2025-02-28 17:42:31+00:00,360.0,112.92,110.6,111.65,-2.790001,-2.4112012,2,619,0.5022175022888185,True,REGULAR,USD
54,2025-02-28 20:59:03+00:00,370.0,118.3,117.75,118.85,-4.829994,-3.922679,4,425,0.5000660345458985,True,REGULAR,USD
55,2025-02-28 20:59:03+00:00,380.0,125.6,125.05,126.15,-5.3799973,-4.1074953,1,607,0.49753310089111336,True,REGULAR,USD
56,2025-02-28 14:50:45+00:00,390.0,138.25,132.5,133.65,3.800003,2.8263319,18,313,0.49539689178466795,True,REGULAR,USD
57,2025-02-28 16:07:27+00:00,400.0,141.48,140.1,141.25,-2.0200043,-1.4076685,1,1803,0.4929707685852051,True,REGULAR,USD
58,2025-02-27 15:21:05+00:00,410.0,149.32,147.8,149.0,0.0,0.0,1,322,0.4906819731140137,True,REGULAR,USD
59,2025-02-28 15:41:22+00:00,420.0,158.4,155.65,156.85,-2.550003,-1.5843449,12,598,0.4881795567321778,True,REGULAR,USD
60,2025-02-28 14:33:43+00:00,430.0,176.0,163.6,164.85,5.100006,2.9842048,4,396,0.48590601989746096,True,REGULAR,USD
61,2025-02-28 20:03:14+00:00,440.0,174.5,171.65,172.9,-4.699997,-2.6227663,7,295,0.4830831721496583,True,REGULAR,USD
62,2025-02-26 20:49:38+00:00,450.0,180.3,179.85,181.1,0.0,0.0,16,529,0.4805960144042969,True,REGULAR,USD
63,2025-02-25 20:19:44+00:00,460.0,180.54,188.15,189.4,0.0,0.0,38,141,0.47806308074951176,True,REGULAR,USD
64,2025-02-27 19:45:11+00:00,470.0,202.14,196.5,197.8,0.0,0.0,1,87,0.4755148884582519,True,REGULAR,USD
65,2025-02-13 19:28:21+00:00,480.0,167.76,205.0,206.3,0.0,0.0,1,66,0.473012472076416,True,REGULAR,USD
66,2025-02-24 18:48:24+00:00,490.0,181.3,213.55,214.85,0.0,0.0,3,60,0.47011333114624027,True,REGULAR,USD
67,2025-02-27 16:28:10+00:00,500.0,224.7,221.05,225.05,0.0,0.0,1,403,0.48233549896240235,True,REGULAR,USD
68,2025-02-25 20:52:34+00:00,510.0,224.5,229.2,233.8,0.0,0.0,6,180,0.48019928985595706,True,REGULAR,USD
69,2025-02-27 19:14:34+00:00,520.0,244.65,238.0,242.65,0.0,0.0,3,133,0.47830721893310546,True,REGULAR,USD
70,2025-02-19 16:41:21+00:00,530.0,201.2,247.5,251.55,0.0,0.0,150,331,0.476216785736084,True,REGULAR,USD
